 "s" , "viafid" ,
 "http://data.cervantesvirtual.com/person/11864" , "http://viaf.org/viaf/59084146" ,
 "http://data.cervantesvirtual.com/person/11890" , "http://viaf.org/viaf/41067290" ,
 "http://data.cervantesvirtual.com/person/11916" , "http://viaf.org/viaf/68972116" ,
 "http://data.cervantesvirtual.com/person/11924" , "http://viaf.org/viaf/46749935" ,
 "http://data.cervantesvirtual.com/person/11951" , "http://viaf.org/viaf/61602405" ,
 "http://data.cervantesvirtual.com/person/11959" , "http://viaf.org/viaf/64013650" ,
 "http://data.cervantesvirtual.com/person/11975" , "http://viaf.org/viaf/100909415" ,
 "http://data.cervantesvirtual.com/person/11999" , "http://viaf.org/viaf/22938662" ,
 "http://data.cervantesvirtual.com/person/12023" , "http://viaf.org/viaf/56955103" ,
 "http://data.cervantesvirtual.com/person/12131" , "http://viaf.org/viaf/111296757" ,
 "http://data.cervantesvirtual.com/person/12156" , "http://viaf.org/viaf/79513975" ,
 "http://data.cervantesvirtual.com/person/12164" , "http://viaf.org/viaf/87095594" ,
 "http://data.cervantesvirtual.com/person/12165" , "http://viaf.org/viaf/108203818" ,
 "http://data.cervantesvirtual.com/person/12172" , "http://viaf.org/viaf/108266369" ,
 "http://data.cervantesvirtual.com/person/12195" , "http://viaf.org/viaf/96383721" ,
 "http://data.cervantesvirtual.com/person/12200" , "http://viaf.org/viaf/58345976" ,
 "http://data.cervantesvirtual.com/person/12215" , "http://viaf.org/viaf/34488219" ,
 "http://data.cervantesvirtual.com/person/12246" , "http://viaf.org/viaf/19687783" ,
 "http://data.cervantesvirtual.com/person/12256" , "http://viaf.org/viaf/62450103" ,
 "http://data.cervantesvirtual.com/person/12258" , "http://viaf.org/viaf/87704602" ,
 "http://data.cervantesvirtual.com/person/12266" , "http://viaf.org/viaf/22140703" ,
 "http://data.cervantesvirtual.com/person/12280" , "http://viaf.org/viaf/75716897" ,
 "http://data.cervantesvirtual.com/person/12317" , "http://viaf.org/viaf/9890553" ,
 "http://data.cervantesvirtual.com/person/12320" , "http://viaf.org/viaf/54337714" ,
 "http://data.cervantesvirtual.com/person/12345" , "http://viaf.org/viaf/17225630" ,
 "http://data.cervantesvirtual.com/person/12369" , "http://viaf.org/viaf/46049117" ,
 "http://data.cervantesvirtual.com/person/12374" , "http://viaf.org/viaf/86763041" ,
 "http://data.cervantesvirtual.com/person/12381" , "http://viaf.org/viaf/52080191" ,
 "http://data.cervantesvirtual.com/person/12384" , "http://viaf.org/viaf/30634845" ,
 "http://data.cervantesvirtual.com/person/12402" , "http://viaf.org/viaf/54210056" ,
 "http://data.cervantesvirtual.com/person/12403" , "http://viaf.org/viaf/59073194" ,
 "http://data.cervantesvirtual.com/person/12410" , "http://viaf.org/viaf/87180671" ,
 "http://data.cervantesvirtual.com/person/12425" , "http://viaf.org/viaf/95920072" ,
 "http://data.cervantesvirtual.com/person/12459" , "http://viaf.org/viaf/109100695" ,
 "http://data.cervantesvirtual.com/person/12488" , "http://viaf.org/viaf/124997647" ,
 "http://data.cervantesvirtual.com/person/12499" , "http://viaf.org/viaf/86913753" ,
 "http://data.cervantesvirtual.com/person/12504" , "http://viaf.org/viaf/78269636" ,
 "http://data.cervantesvirtual.com/person/12510" , "http://viaf.org/viaf/43176900" ,
 "http://data.cervantesvirtual.com/person/12544" , "http://viaf.org/viaf/52485417" ,
 "http://data.cervantesvirtual.com/person/12549" , "http://viaf.org/viaf/106662948" ,
 "http://data.cervantesvirtual.com/person/12571" , "http://viaf.org/viaf/87992037" ,
 "http://data.cervantesvirtual.com/person/12619" , "http://viaf.org/viaf/30877402" ,
 "http://data.cervantesvirtual.com/person/12621" , "http://viaf.org/viaf/44315378" ,
 "http://data.cervantesvirtual.com/person/12626" , "http://viaf.org/viaf/275534" ,
 "http://data.cervantesvirtual.com/person/12643" , "http://viaf.org/viaf/11559571" ,
 "http://data.cervantesvirtual.com/person/12747" , "http://viaf.org/viaf/9498803" ,
 "http://data.cervantesvirtual.com/person/12773" , "http://viaf.org/viaf/80284950" ,
 "http://data.cervantesvirtual.com/person/12793" , "http://viaf.org/viaf/64806959" ,
 "http://data.cervantesvirtual.com/person/12810" , "http://viaf.org/viaf/4960044" ,
 "http://data.cervantesvirtual.com/person/12814" , "http://viaf.org/viaf/86652327" ,
 "http://data.cervantesvirtual.com/person/12868" , "http://viaf.org/viaf/87212011" ,
 "http://data.cervantesvirtual.com/person/12876" , "http://viaf.org/viaf/51605180" ,
 "http://data.cervantesvirtual.com/person/12882" , "http://viaf.org/viaf/64130422" ,
 "http://data.cervantesvirtual.com/person/12886" , "http://viaf.org/viaf/86716234" ,
 "http://data.cervantesvirtual.com/person/12890" , "http://viaf.org/viaf/22181137" ,
 "http://data.cervantesvirtual.com/person/12891" , "http://viaf.org/viaf/61554420" ,
 "http://data.cervantesvirtual.com/person/12894" , "http://viaf.org/viaf/100215785" ,
 "http://data.cervantesvirtual.com/person/12902" , "http://viaf.org/viaf/57663802" ,
 "http://data.cervantesvirtual.com/person/12905" , "http://viaf.org/viaf/2464571" ,
 "http://data.cervantesvirtual.com/person/12909" , "http://viaf.org/viaf/49264271" ,
 "http://data.cervantesvirtual.com/person/12922" , "http://viaf.org/viaf/7474084" ,
 "http://data.cervantesvirtual.com/person/12923" , "http://viaf.org/viaf/20575972" ,
 "http://data.cervantesvirtual.com/person/12936" , "http://viaf.org/viaf/232560144" ,
 "http://data.cervantesvirtual.com/person/12950" , "http://viaf.org/viaf/49332641" ,
 "http://data.cervantesvirtual.com/person/12956" , "http://viaf.org/viaf/87698074" ,
 "http://data.cervantesvirtual.com/person/12995" , "http://viaf.org/viaf/52573803" ,
 "http://data.cervantesvirtual.com/person/13020" , "http://viaf.org/viaf/24613611" ,
 "http://data.cervantesvirtual.com/person/13027" , "http://viaf.org/viaf/71403410" ,
 "http://data.cervantesvirtual.com/person/13028" , "http://viaf.org/viaf/54163995" ,
 "http://data.cervantesvirtual.com/person/13040" , "http://viaf.org/viaf/87982763" ,
 "http://data.cervantesvirtual.com/person/13047" , "http://viaf.org/viaf/7469029" ,
 "http://data.cervantesvirtual.com/person/13048" , "http://viaf.org/viaf/61760651" ,
 "http://data.cervantesvirtual.com/person/13053" , "http://viaf.org/viaf/7423470" ,
 "http://data.cervantesvirtual.com/person/13062" , "http://viaf.org/viaf/46755849" ,
 "http://data.cervantesvirtual.com/person/13063" , "http://viaf.org/viaf/22221596" ,
 "http://data.cervantesvirtual.com/person/13101" , "http://viaf.org/viaf/71399712" ,
 "http://data.cervantesvirtual.com/person/13144" , "http://viaf.org/viaf/70419202" ,
 "http://data.cervantesvirtual.com/person/13154" , "http://viaf.org/viaf/87694470" ,
 "http://data.cervantesvirtual.com/person/13203" , "http://viaf.org/viaf/93107383" ,
 "http://data.cervantesvirtual.com/person/13225" , "http://viaf.org/viaf/46765083" ,
 "http://data.cervantesvirtual.com/person/13247" , "http://viaf.org/viaf/2450402" ,
 "http://data.cervantesvirtual.com/person/13304" , "http://viaf.org/viaf/79454478" ,
 "http://data.cervantesvirtual.com/person/13324" , "http://viaf.org/viaf/36921726" ,
 "http://data.cervantesvirtual.com/person/13326" , "http://viaf.org/viaf/29529962" ,
 "http://data.cervantesvirtual.com/person/13346" , "http://viaf.org/viaf/110444808" ,
 "http://data.cervantesvirtual.com/person/13354" , "http://viaf.org/viaf/249802914" ,
 "http://data.cervantesvirtual.com/person/13362" , "http://viaf.org/viaf/51705210" ,
 "http://data.cervantesvirtual.com/person/13376" , "http://viaf.org/viaf/214000625" ,
 "http://data.cervantesvirtual.com/person/13408" , "http://viaf.org/viaf/68950529" ,
 "http://data.cervantesvirtual.com/person/13418" , "http://viaf.org/viaf/27251916" ,
 "http://data.cervantesvirtual.com/person/14040" , "http://viaf.org/viaf/27251916" ,
 "http://data.cervantesvirtual.com/person/13428" , "http://viaf.org/viaf/70645009" ,
 "http://data.cervantesvirtual.com/person/13527" , "http://viaf.org/viaf/111612279" ,
 "http://data.cervantesvirtual.com/person/13532" , "http://viaf.org/viaf/62678836" ,
 "http://data.cervantesvirtual.com/person/13651" , "http://viaf.org/viaf/176519100" ,
 "http://data.cervantesvirtual.com/person/13654" , "http://viaf.org/viaf/64012320" ,
 "http://data.cervantesvirtual.com/person/13731" , "http://viaf.org/viaf/32933192" ,
 "http://data.cervantesvirtual.com/person/13760" , "http://viaf.org/viaf/94799498" ,
 "http://data.cervantesvirtual.com/person/13772" , "http://viaf.org/viaf/7399859" ,
 "http://data.cervantesvirtual.com/person/13773" , "http://viaf.org/viaf/108426954" ,
 "http://data.cervantesvirtual.com/person/13775" , "http://viaf.org/viaf/64072364" ,
 "http://data.cervantesvirtual.com/person/13776" , "http://viaf.org/viaf/112062695" ,
 "http://data.cervantesvirtual.com/person/13786" , "http://viaf.org/viaf/24606774" ,
 "http://data.cervantesvirtual.com/person/13787" , "http://viaf.org/viaf/8520" ,
 "http://data.cervantesvirtual.com/person/13802" , "http://viaf.org/viaf/19686406" ,
 "http://data.cervantesvirtual.com/person/13809" , "http://viaf.org/viaf/45744359" ,
 "http://data.cervantesvirtual.com/person/13824" , "http://viaf.org/viaf/86926173" ,
 "http://data.cervantesvirtual.com/person/13826" , "http://viaf.org/viaf/54166393" ,
 "http://data.cervantesvirtual.com/person/13839" , "http://viaf.org/viaf/44304389" ,
 "http://data.cervantesvirtual.com/person/13882" , "http://viaf.org/viaf/41853351" ,
 "http://data.cervantesvirtual.com/person/13888" , "http://viaf.org/viaf/24380873" ,
 "http://data.cervantesvirtual.com/person/13890" , "http://viaf.org/viaf/46223135" ,
 "http://data.cervantesvirtual.com/person/13929" , "http://viaf.org/viaf/85988106" ,
 "http://data.cervantesvirtual.com/person/13936" , "http://viaf.org/viaf/19838674" ,
 "http://data.cervantesvirtual.com/person/13956" , "http://viaf.org/viaf/14911756" ,
 "http://data.cervantesvirtual.com/person/14043" , "http://viaf.org/viaf/42662752" ,
 "http://data.cervantesvirtual.com/person/14044" , "http://viaf.org/viaf/54144439" ,
 "http://data.cervantesvirtual.com/person/14065" , "http://viaf.org/viaf/19830960" ,
 "http://data.cervantesvirtual.com/person/14101" , "http://viaf.org/viaf/44303365" ,
 "http://data.cervantesvirtual.com/person/14137" , "http://viaf.org/viaf/59318123" ,
 "http://data.cervantesvirtual.com/person/14145" , "http://viaf.org/viaf/29108480" ,
 "http://data.cervantesvirtual.com/person/14148" , "http://viaf.org/viaf/46772111" ,
 "http://data.cervantesvirtual.com/person/14213" , "http://viaf.org/viaf/87222933" ,
 "http://data.cervantesvirtual.com/person/14299" , "http://viaf.org/viaf/96539514" ,
 "http://data.cervantesvirtual.com/person/14363" , "http://viaf.org/viaf/112427097" ,
 "http://data.cervantesvirtual.com/person/14364" , "http://viaf.org/viaf/100247821" ,
 "http://data.cervantesvirtual.com/person/14366" , "http://viaf.org/viaf/76536285" ,
 "http://data.cervantesvirtual.com/person/14437" , "http://viaf.org/viaf/40691262" ,
 "http://data.cervantesvirtual.com/person/14452" , "http://viaf.org/viaf/27871838" ,
 "http://data.cervantesvirtual.com/person/14477" , "http://viaf.org/viaf/41992611" ,
 "http://data.cervantesvirtual.com/person/14485" , "http://viaf.org/viaf/97618187" ,
 "http://data.cervantesvirtual.com/person/14513" , "http://viaf.org/viaf/171179603" ,
 "http://data.cervantesvirtual.com/person/14621" , "http://viaf.org/viaf/27064042" ,
 "http://data.cervantesvirtual.com/person/14644" , "http://viaf.org/viaf/57694802" ,
 "http://data.cervantesvirtual.com/person/14645" , "http://viaf.org/viaf/88660538" ,
 "http://data.cervantesvirtual.com/person/14646" , "http://viaf.org/viaf/76394475" ,
 "http://data.cervantesvirtual.com/person/14666" , "http://viaf.org/viaf/41847059" ,
 "http://data.cervantesvirtual.com/person/14672" , "http://viaf.org/viaf/12313908" ,
 "http://data.cervantesvirtual.com/person/14703" , "http://viaf.org/viaf/9483758" ,
 "http://data.cervantesvirtual.com/person/14704" , "http://viaf.org/viaf/22150523" ,
 "http://data.cervantesvirtual.com/person/14729" , "http://viaf.org/viaf/95699080" ,
 "http://data.cervantesvirtual.com/person/14750" , "http://viaf.org/viaf/59103722" ,
 "http://data.cervantesvirtual.com/person/14868" , "http://viaf.org/viaf/78493608" ,
 "http://data.cervantesvirtual.com/person/14905" , "http://viaf.org/viaf/48543221" ,
 "http://data.cervantesvirtual.com/person/14911" , "http://viaf.org/viaf/37777482" ,
 "http://data.cervantesvirtual.com/person/14915" , "http://viaf.org/viaf/4905872" ,
 "http://data.cervantesvirtual.com/person/14927" , "http://viaf.org/viaf/877755" ,
 "http://data.cervantesvirtual.com/person/14929" , "http://viaf.org/viaf/27059588" ,
 "http://data.cervantesvirtual.com/person/14930" , "http://viaf.org/viaf/7399648" ,
 "http://data.cervantesvirtual.com/person/14933" , "http://viaf.org/viaf/111016064" ,
 "http://data.cervantesvirtual.com/person/14946" , "http://viaf.org/viaf/39015033" ,
 "http://data.cervantesvirtual.com/person/14980" , "http://viaf.org/viaf/107014693" ,
 "http://data.cervantesvirtual.com/person/14989" , "http://viaf.org/viaf/63430623" ,
 "http://data.cervantesvirtual.com/person/15080" , "http://viaf.org/viaf/173652389" ,
 "http://data.cervantesvirtual.com/person/15081" , "http://viaf.org/viaf/216011343" ,
 "http://data.cervantesvirtual.com/person/15133" , "http://viaf.org/viaf/36058825" ,
 "http://data.cervantesvirtual.com/person/15138" , "http://viaf.org/viaf/187533694" ,
 "http://data.cervantesvirtual.com/person/15190" , "http://viaf.org/viaf/27114325" ,
 "http://data.cervantesvirtual.com/person/15203" , "http://viaf.org/viaf/107540186" ,
 "http://data.cervantesvirtual.com/person/15258" , "http://viaf.org/viaf/98155998" ,
 "http://data.cervantesvirtual.com/person/15262" , "http://viaf.org/viaf/32997276" ,
 "http://data.cervantesvirtual.com/person/15292" , "http://viaf.org/viaf/47075006" ,
 "http://data.cervantesvirtual.com/person/15299" , "http://viaf.org/viaf/112048456" ,
 "http://data.cervantesvirtual.com/person/15408" , "http://viaf.org/viaf/55840063" ,
 "http://data.cervantesvirtual.com/person/15461" , "http://viaf.org/viaf/74006475" ,
 "http://data.cervantesvirtual.com/person/15530" , "http://viaf.org/viaf/46428030" ,
 "http://data.cervantesvirtual.com/person/15531" , "http://viaf.org/viaf/54194694" ,
 "http://data.cervantesvirtual.com/person/15554" , "http://viaf.org/viaf/44576152" ,
 "http://data.cervantesvirtual.com/person/15556" , "http://viaf.org/viaf/49257964" ,
 "http://data.cervantesvirtual.com/person/15593" , "http://viaf.org/viaf/17268409" ,
 "http://data.cervantesvirtual.com/person/15603" , "http://viaf.org/viaf/32002865" ,
 "http://data.cervantesvirtual.com/person/15616" , "http://viaf.org/viaf/34544490" ,
 "http://data.cervantesvirtual.com/person/15726" , "http://viaf.org/viaf/53661408" ,
 "http://data.cervantesvirtual.com/person/18291" , "http://viaf.org/viaf/164762404" ,
 "http://data.cervantesvirtual.com/person/18963" , "http://viaf.org/viaf/108828994" ,
 "http://data.cervantesvirtual.com/person/18964" , "http://viaf.org/viaf/108229357" ,
 "http://data.cervantesvirtual.com/person/19008" , "http://viaf.org/viaf/56977588" ,
 "http://data.cervantesvirtual.com/person/19170" , "http://viaf.org/viaf/87125904" ,
 "http://data.cervantesvirtual.com/person/19275" , "http://viaf.org/viaf/96579640" ,
 "http://data.cervantesvirtual.com/person/20040" , "http://viaf.org/viaf/100178828" ,
 "http://data.cervantesvirtual.com/person/21766" , "http://viaf.org/viaf/17332224" ,
 "http://data.cervantesvirtual.com/person/21808" , "http://viaf.org/viaf/87988478" ,
 "http://data.cervantesvirtual.com/person/22043" , "http://viaf.org/viaf/72188800" ,
 "http://data.cervantesvirtual.com/person/25602" , "http://viaf.org/viaf/87863687" ,
 "http://data.cervantesvirtual.com/person/261" , "http://viaf.org/viaf/202213134" ,
 "http://data.cervantesvirtual.com/person/27223" , "http://viaf.org/viaf/32801096" ,
 "http://data.cervantesvirtual.com/person/27844" , "http://viaf.org/viaf/249822245" ,
 "http://data.cervantesvirtual.com/person/27934" , "http://viaf.org/viaf/10065850" ,
 "http://data.cervantesvirtual.com/person/2847" , "http://viaf.org/viaf/49220425" ,
 "http://data.cervantesvirtual.com/person/28843" , "http://viaf.org/viaf/86885879" ,
 "http://data.cervantesvirtual.com/person/2947" , "http://viaf.org/viaf/46787954" ,
 "http://data.cervantesvirtual.com/person/2948" , "http://viaf.org/viaf/39374739" ,
 "http://data.cervantesvirtual.com/person/29663" , "http://viaf.org/viaf/17240904" ,
 "http://data.cervantesvirtual.com/person/2969" , "http://viaf.org/viaf/46768177" ,
 "http://data.cervantesvirtual.com/person/29731" , "http://viaf.org/viaf/56604219" ,
 "http://data.cervantesvirtual.com/person/3011" , "http://viaf.org/viaf/12356701" ,
 "http://data.cervantesvirtual.com/person/30290" , "http://viaf.org/viaf/63396232" ,
 "http://data.cervantesvirtual.com/person/30295" , "http://viaf.org/viaf/76321578" ,
 "http://data.cervantesvirtual.com/person/30346" , "http://viaf.org/viaf/27059395" ,
 "http://data.cervantesvirtual.com/person/30404" , "http://viaf.org/viaf/110922745" ,
 "http://data.cervantesvirtual.com/person/30409" , "http://viaf.org/viaf/71398096" ,
 "http://data.cervantesvirtual.com/person/30571" , "http://viaf.org/viaf/74026405" ,
 "http://data.cervantesvirtual.com/person/30572" , "http://viaf.org/viaf/14984927" ,
 "http://data.cervantesvirtual.com/person/30688" , "http://viaf.org/viaf/220593520" ,
 "http://data.cervantesvirtual.com/person/30731" , "http://viaf.org/viaf/87781499" ,
 "http://data.cervantesvirtual.com/person/30790" , "http://viaf.org/viaf/2075432" ,
 "http://data.cervantesvirtual.com/person/30858" , "http://viaf.org/viaf/34461950" ,
 "http://data.cervantesvirtual.com/person/30860" , "http://viaf.org/viaf/17381527" ,
 "http://data.cervantesvirtual.com/person/30992" , "http://viaf.org/viaf/9907713" ,
 "http://data.cervantesvirtual.com/person/31215" , "http://viaf.org/viaf/24430602" ,
 "http://data.cervantesvirtual.com/person/31363" , "http://viaf.org/viaf/69977015" ,
 "http://data.cervantesvirtual.com/person/31368" , "http://viaf.org/viaf/42021286" ,
 "http://data.cervantesvirtual.com/person/31485" , "http://viaf.org/viaf/89383345" ,
 "http://data.cervantesvirtual.com/person/31489" , "http://viaf.org/viaf/18864833" ,
 "http://data.cervantesvirtual.com/person/31493" , "http://viaf.org/viaf/59091300" ,
 "http://data.cervantesvirtual.com/person/31494" , "http://viaf.org/viaf/64007846" ,
 "http://data.cervantesvirtual.com/person/31601" , "http://viaf.org/viaf/73862853" ,
 "http://data.cervantesvirtual.com/person/31606" , "http://viaf.org/viaf/69080126" ,
 "http://data.cervantesvirtual.com/person/31629" , "http://viaf.org/viaf/231656858" ,
 "http://data.cervantesvirtual.com/person/31644" , "http://viaf.org/viaf/98522831" ,
 "http://data.cervantesvirtual.com/person/33032" , "http://viaf.org/viaf/20563253" ,
 "http://data.cervantesvirtual.com/person/33170" , "http://viaf.org/viaf/192774794" ,
 "http://data.cervantesvirtual.com/person/33332" , "http://viaf.org/viaf/64809060" ,
 "http://data.cervantesvirtual.com/person/33380" , "http://viaf.org/viaf/6109689" ,
 "http://data.cervantesvirtual.com/person/3349" , "http://viaf.org/viaf/95208295" ,
 "http://data.cervantesvirtual.com/person/3350" , "http://viaf.org/viaf/22191447" ,
 "http://data.cervantesvirtual.com/person/33623" , "http://viaf.org/viaf/3716143" ,
 "http://data.cervantesvirtual.com/person/33721" , "http://viaf.org/viaf/41839658" ,
 "http://data.cervantesvirtual.com/person/33843" , "http://viaf.org/viaf/68932216" ,
 "http://data.cervantesvirtual.com/person/3389" , "http://viaf.org/viaf/9867515" ,
 "http://data.cervantesvirtual.com/person/3402" , "http://viaf.org/viaf/88674988" ,
 "http://data.cervantesvirtual.com/person/34100" , "http://viaf.org/viaf/89487968" ,
 "http://data.cervantesvirtual.com/person/34270" , "http://viaf.org/viaf/46891848" ,
 "http://data.cervantesvirtual.com/person/34281" , "http://viaf.org/viaf/90053925" ,
 "http://data.cervantesvirtual.com/person/34381" , "http://viaf.org/viaf/11286026" ,
 "http://data.cervantesvirtual.com/person/34383" , "http://viaf.org/viaf/92826869" ,
 "http://data.cervantesvirtual.com/person/34385" , "http://viaf.org/viaf/36917441" ,
 "http://data.cervantesvirtual.com/person/34386" , "http://viaf.org/viaf/59099198" ,
 "http://data.cervantesvirtual.com/person/34387" , "http://viaf.org/viaf/76355666" ,
 "http://data.cervantesvirtual.com/person/34391" , "http://viaf.org/viaf/40516609" ,
 "http://data.cervantesvirtual.com/person/34427" , "http://viaf.org/viaf/76700076" ,
 "http://data.cervantesvirtual.com/person/34648" , "http://viaf.org/viaf/27120106" ,
 "http://data.cervantesvirtual.com/person/34675" , "http://viaf.org/viaf/87420990" ,
 "http://data.cervantesvirtual.com/person/34850" , "http://viaf.org/viaf/1119547" ,
 "http://data.cervantesvirtual.com/person/35365" , "http://viaf.org/viaf/29767835" ,
 "http://data.cervantesvirtual.com/person/35482" , "http://viaf.org/viaf/84979943" ,
 "http://data.cervantesvirtual.com/person/35595" , "http://viaf.org/viaf/17248628" ,
 "http://data.cervantesvirtual.com/person/356" , "http://viaf.org/viaf/102895066" ,
 "http://data.cervantesvirtual.com/person/35607" , "http://viaf.org/viaf/15688403" ,
 "http://data.cervantesvirtual.com/person/35625" , "http://viaf.org/viaf/76346495" ,
 "http://data.cervantesvirtual.com/person/35702" , "http://viaf.org/viaf/7410737" ,
 "http://data.cervantesvirtual.com/person/35713" , "http://viaf.org/viaf/107019180" ,
 "http://data.cervantesvirtual.com/person/35790" , "http://viaf.org/viaf/32124724" ,
 "http://data.cervantesvirtual.com/person/35791" , "http://viaf.org/viaf/64402402" ,
 "http://data.cervantesvirtual.com/person/35811" , "http://viaf.org/viaf/86596057" ,
 "http://data.cervantesvirtual.com/person/35816" , "http://viaf.org/viaf/17357917" ,
 "http://data.cervantesvirtual.com/person/35817" , "http://viaf.org/viaf/9876448" ,
 "http://data.cervantesvirtual.com/person/35917" , "http://viaf.org/viaf/59827464" ,
 "http://data.cervantesvirtual.com/person/35939" , "http://viaf.org/viaf/32003151" ,
 "http://data.cervantesvirtual.com/person/35970" , "http://viaf.org/viaf/132121329" ,
 "http://data.cervantesvirtual.com/person/35998" , "http://viaf.org/viaf/45227789" ,
 "http://data.cervantesvirtual.com/person/35999" , "http://viaf.org/viaf/56675743" ,
 "http://data.cervantesvirtual.com/person/36008" , "http://viaf.org/viaf/77253835" ,
 "http://data.cervantesvirtual.com/person/36013" , "http://viaf.org/viaf/7405452" ,
 "http://data.cervantesvirtual.com/person/36020" , "http://viaf.org/viaf/57007994" ,
 "http://data.cervantesvirtual.com/person/36035" , "http://viaf.org/viaf/44305108" ,
 "http://data.cervantesvirtual.com/person/36039" , "http://viaf.org/viaf/7393855" ,
 "http://data.cervantesvirtual.com/person/36082" , "http://viaf.org/viaf/78518062" ,
 "http://data.cervantesvirtual.com/person/36084" , "http://viaf.org/viaf/87693974" ,
 "http://data.cervantesvirtual.com/person/36097" , "http://viaf.org/viaf/87182861" ,
 "http://data.cervantesvirtual.com/person/36164" , "http://viaf.org/viaf/17381042" ,
 "http://data.cervantesvirtual.com/person/36305" , "http://viaf.org/viaf/305860895" ,
 "http://data.cervantesvirtual.com/person/36313" , "http://viaf.org/viaf/2854881" ,
 "http://data.cervantesvirtual.com/person/36340" , "http://viaf.org/viaf/88726487" ,
 "http://data.cervantesvirtual.com/person/36358" , "http://viaf.org/viaf/87719923" ,
 "http://data.cervantesvirtual.com/person/36393" , "http://viaf.org/viaf/14991243" ,
 "http://data.cervantesvirtual.com/person/36402" , "http://viaf.org/viaf/15157059" ,
 "http://data.cervantesvirtual.com/person/36436" , "http://viaf.org/viaf/87465907" ,
 "http://data.cervantesvirtual.com/person/36624" , "http://viaf.org/viaf/10102092" ,
 "http://data.cervantesvirtual.com/person/36629" , "http://viaf.org/viaf/7576609" ,
 "http://data.cervantesvirtual.com/person/36669" , "http://viaf.org/viaf/90635748" ,
 "http://data.cervantesvirtual.com/person/36672" , "http://viaf.org/viaf/59348863" ,
 "http://data.cervantesvirtual.com/person/36710" , "http://viaf.org/viaf/46019249" ,
 "http://data.cervantesvirtual.com/person/36711" , "http://viaf.org/viaf/62742925" ,
 "http://data.cervantesvirtual.com/person/36712" , "http://viaf.org/viaf/3377117" ,
 "http://data.cervantesvirtual.com/person/36743" , "http://viaf.org/viaf/15563644" ,
 "http://data.cervantesvirtual.com/person/36752" , "http://viaf.org/viaf/31849912" ,
 "http://data.cervantesvirtual.com/person/36904" , "http://viaf.org/viaf/7547929" ,
 "http://data.cervantesvirtual.com/person/36911" , "http://viaf.org/viaf/98153286" ,
 "http://data.cervantesvirtual.com/person/36913" , "http://viaf.org/viaf/4925150" ,
 "http://data.cervantesvirtual.com/person/37094" , "http://viaf.org/viaf/67273845" ,
 "http://data.cervantesvirtual.com/person/37127" , "http://viaf.org/viaf/74223582" ,
 "http://data.cervantesvirtual.com/person/37136" , "http://viaf.org/viaf/95156473" ,
 "http://data.cervantesvirtual.com/person/37137" , "http://viaf.org/viaf/86533097" ,
 "http://data.cervantesvirtual.com/person/37143" , "http://viaf.org/viaf/96216721" ,
 "http://data.cervantesvirtual.com/person/37155" , "http://viaf.org/viaf/25782110" ,
 "http://data.cervantesvirtual.com/person/37174" , "http://viaf.org/viaf/43118027" ,
 "http://data.cervantesvirtual.com/person/37191" , "http://viaf.org/viaf/84446000" ,
 "http://data.cervantesvirtual.com/person/37192" , "http://viaf.org/viaf/71387872" ,
 "http://data.cervantesvirtual.com/person/37193" , "http://viaf.org/viaf/29533830" ,
 "http://data.cervantesvirtual.com/person/37242" , "http://viaf.org/viaf/68910251" ,
 "http://data.cervantesvirtual.com/person/37282" , "http://viaf.org/viaf/24795432" ,
 "http://data.cervantesvirtual.com/person/37284" , "http://viaf.org/viaf/68612554" ,
 "http://data.cervantesvirtual.com/person/37285" , "http://viaf.org/viaf/9843477" ,
 "http://data.cervantesvirtual.com/person/37291" , "http://viaf.org/viaf/17457992" ,
 "http://data.cervantesvirtual.com/person/37292" , "http://viaf.org/viaf/87699726" ,
 "http://data.cervantesvirtual.com/person/37300" , "http://viaf.org/viaf/57514322" ,
 "http://data.cervantesvirtual.com/person/37345" , "http://viaf.org/viaf/41907301" ,
 "http://data.cervantesvirtual.com/person/37411" , "http://viaf.org/viaf/87200012" ,
 "http://data.cervantesvirtual.com/person/37417" , "http://viaf.org/viaf/267861857" ,
 "http://data.cervantesvirtual.com/person/37441" , "http://viaf.org/viaf/78676350" ,
 "http://data.cervantesvirtual.com/person/37464" , "http://viaf.org/viaf/14870395" ,
 "http://data.cervantesvirtual.com/person/37502" , "http://viaf.org/viaf/87818516" ,
 "http://data.cervantesvirtual.com/person/37511" , "http://viaf.org/viaf/10034216" ,
 "http://data.cervantesvirtual.com/person/37531" , "http://viaf.org/viaf/59079778" ,
 "http://data.cervantesvirtual.com/person/37542" , "http://viaf.org/viaf/66546785" ,
 "http://data.cervantesvirtual.com/person/37550" , "http://viaf.org/viaf/85823749" ,
 "http://data.cervantesvirtual.com/person/37564" , "http://viaf.org/viaf/16759922" ,
 "http://data.cervantesvirtual.com/person/37597" , "http://viaf.org/viaf/77745278" ,
 "http://data.cervantesvirtual.com/person/37598" , "http://viaf.org/viaf/76466353" ,
 "http://data.cervantesvirtual.com/person/37641" , "http://viaf.org/viaf/115297031" ,
 "http://data.cervantesvirtual.com/person/37642" , "http://viaf.org/viaf/16345150" ,
 "http://data.cervantesvirtual.com/person/37646" , "http://viaf.org/viaf/115899248" ,
 "http://data.cervantesvirtual.com/person/37680" , "http://viaf.org/viaf/41970704" ,
 "http://data.cervantesvirtual.com/person/37736" , "http://viaf.org/viaf/37039925" ,
