"s","viafid"
"http://datos.bne.es/resource/XX821772","http://viaf.org/viaf/70051641"
"http://datos.bne.es/resource/XX821774","http://viaf.org/viaf/87608704"
"http://datos.bne.es/resource/XX821775","http://viaf.org/viaf/169328713"
"http://datos.bne.es/resource/XX821777","http://viaf.org/viaf/87608715"
"http://datos.bne.es/resource/XX821782","http://viaf.org/viaf/87608727"
"http://datos.bne.es/resource/XX821789","http://viaf.org/viaf/87608736"
"http://datos.bne.es/resource/XX821792","http://viaf.org/viaf/310538528"
"http://datos.bne.es/resource/XX821795","http://viaf.org/viaf/76502692"
"http://datos.bne.es/resource/XX821797","http://viaf.org/viaf/87608743"
"http://datos.bne.es/resource/XX821800","http://viaf.org/viaf/87608758"
"http://datos.bne.es/resource/XX821801","http://viaf.org/viaf/31684526"
"http://datos.bne.es/resource/XX821810","http://viaf.org/viaf/58281664"
"http://datos.bne.es/resource/XX821815","http://viaf.org/viaf/168976043"
"http://datos.bne.es/resource/XX821823","http://viaf.org/viaf/87608791"
"http://datos.bne.es/resource/XX821824","http://viaf.org/viaf/44226069"
"http://datos.bne.es/resource/XX821825","http://viaf.org/viaf/307164423"
"http://datos.bne.es/resource/XX821830","http://viaf.org/viaf/6380986"
"http://datos.bne.es/resource/XX821831","http://viaf.org/viaf/34690535"
"http://datos.bne.es/resource/XX821832","http://viaf.org/viaf/161455613"
"http://datos.bne.es/resource/XX821837","http://viaf.org/viaf/87608838"
"http://datos.bne.es/resource/XX821838","http://viaf.org/viaf/53385292"
"http://datos.bne.es/resource/XX821842","http://viaf.org/viaf/87608864"
"http://datos.bne.es/resource/XX821847","http://viaf.org/viaf/310538529"
"http://datos.bne.es/resource/XX821851","http://viaf.org/viaf/87608893"
"http://datos.bne.es/resource/XX821852","http://viaf.org/viaf/13620974"
"http://datos.bne.es/resource/XX821859","http://viaf.org/viaf/75155987"
"http://datos.bne.es/resource/XX821871","http://viaf.org/viaf/87608961"
"http://datos.bne.es/resource/XX821883","http://viaf.org/viaf/8647062"
"http://datos.bne.es/resource/XX821884","http://viaf.org/viaf/171518620"
"http://datos.bne.es/resource/XX821888","http://viaf.org/viaf/64023592"
"http://datos.bne.es/resource/XX821890","http://viaf.org/viaf/76868409"
"http://datos.bne.es/resource/XX821894","http://viaf.org/viaf/21208194"
"http://datos.bne.es/resource/XX821896","http://viaf.org/viaf/87609027"
"http://datos.bne.es/resource/XX821900","http://viaf.org/viaf/27115031"
"http://datos.bne.es/resource/XX821915","http://viaf.org/viaf/87609070"
"http://datos.bne.es/resource/XX821916","http://viaf.org/viaf/6308749"
"http://datos.bne.es/resource/XX821917","http://viaf.org/viaf/57463206"
"http://datos.bne.es/resource/XX821919","http://viaf.org/viaf/87609089"
"http://datos.bne.es/resource/XX821922","http://viaf.org/viaf/107009830"
"http://datos.bne.es/resource/XX821923","http://viaf.org/viaf/87609091"
"http://datos.bne.es/resource/XX821924","http://viaf.org/viaf/255657692"
"http://datos.bne.es/resource/XX821940","http://viaf.org/viaf/61618041"
"http://datos.bne.es/resource/XX821941","http://viaf.org/viaf/87609129"
"http://datos.bne.es/resource/XX821948","http://viaf.org/viaf/87609164"
"http://datos.bne.es/resource/XX821959","http://viaf.org/viaf/87609193"
"http://datos.bne.es/resource/XX821966","http://viaf.org/viaf/29115852"
"http://datos.bne.es/resource/XX821970","http://viaf.org/viaf/87609247"
"http://datos.bne.es/resource/XX821982","http://viaf.org/viaf/87609281"
"http://datos.bne.es/resource/XX821984","http://viaf.org/viaf/17428597"
"http://datos.bne.es/resource/XX821991","http://viaf.org/viaf/85234578"
"http://datos.bne.es/resource/XX822002","http://viaf.org/viaf/87609350"
"http://datos.bne.es/resource/XX822027","http://viaf.org/viaf/87609418"
"http://datos.bne.es/resource/XX822038","http://viaf.org/viaf/87609456"
"http://datos.bne.es/resource/XX822039","http://viaf.org/viaf/307164426"
"http://datos.bne.es/resource/XX822046","http://viaf.org/viaf/53063958"
"http://datos.bne.es/resource/XX822050","http://viaf.org/viaf/18824747"
"http://datos.bne.es/resource/XX822054","http://viaf.org/viaf/41891564"
"http://datos.bne.es/resource/XX822058","http://viaf.org/viaf/87609516"
"http://datos.bne.es/resource/XX822067","http://viaf.org/viaf/87609559"
"http://datos.bne.es/resource/XX822071","http://viaf.org/viaf/13571402"
"http://datos.bne.es/resource/XX822075","http://viaf.org/viaf/8795600"
"http://datos.bne.es/resource/XX822077","http://viaf.org/viaf/171511853"
"http://datos.bne.es/resource/XX822078","http://viaf.org/viaf/87609571"
"http://datos.bne.es/resource/XX822079","http://viaf.org/viaf/34703570"
"http://datos.bne.es/resource/XX822080","http://viaf.org/viaf/27174324"
"http://datos.bne.es/resource/XX822092","http://viaf.org/viaf/23830820"
"http://datos.bne.es/resource/XX822094","http://viaf.org/viaf/87609626"
"http://datos.bne.es/resource/XX822111","http://viaf.org/viaf/120718722"
"http://datos.bne.es/resource/XX822121","http://viaf.org/viaf/87609674"
"http://datos.bne.es/resource/XX822146","http://viaf.org/viaf/87609748"
"http://datos.bne.es/resource/XX822158","http://viaf.org/viaf/107009848"
"http://datos.bne.es/resource/XX822161","http://viaf.org/viaf/87609782"
"http://datos.bne.es/resource/XX822170","http://viaf.org/viaf/59090939"
"http://datos.bne.es/resource/XX822178","http://viaf.org/viaf/87609814"
"http://datos.bne.es/resource/XX822187","http://viaf.org/viaf/87609833"
"http://datos.bne.es/resource/XX822194","http://viaf.org/viaf/87609846"
"http://datos.bne.es/resource/XX822196","http://viaf.org/viaf/87609851"
"http://datos.bne.es/resource/XX822203","http://viaf.org/viaf/5100787"
"http://datos.bne.es/resource/XX822205","http://viaf.org/viaf/87609908"
"http://datos.bne.es/resource/XX822207","http://viaf.org/viaf/87609912"
"http://datos.bne.es/resource/XX822209","http://viaf.org/viaf/87609931"
"http://datos.bne.es/resource/XX822210","http://viaf.org/viaf/87609949"
"http://datos.bne.es/resource/XX822213","http://viaf.org/viaf/68025"
"http://datos.bne.es/resource/XX822214","http://viaf.org/viaf/87609954"
"http://datos.bne.es/resource/XX822224","http://viaf.org/viaf/87609996"
"http://datos.bne.es/resource/XX822236","http://viaf.org/viaf/7013090"
"http://datos.bne.es/resource/XX822237","http://viaf.org/viaf/169535887"
"http://datos.bne.es/resource/XX822248","http://viaf.org/viaf/87610045"
"http://datos.bne.es/resource/XX822251","http://viaf.org/viaf/87610066"
"http://datos.bne.es/resource/XX822252","http://viaf.org/viaf/87610078"
"http://datos.bne.es/resource/XX822258","http://viaf.org/viaf/9986114"
"http://datos.bne.es/resource/XX822261","http://viaf.org/viaf/95316800"
"http://datos.bne.es/resource/XX822263","http://viaf.org/viaf/87610111"
"http://datos.bne.es/resource/XX822269","http://viaf.org/viaf/70712753"
"http://datos.bne.es/resource/XX822272","http://viaf.org/viaf/87610153"
"http://datos.bne.es/resource/XX822275","http://viaf.org/viaf/44410446"
"http://datos.bne.es/resource/XX822277","http://viaf.org/viaf/87610176"
"http://datos.bne.es/resource/XX822284","http://viaf.org/viaf/87610202"
"http://datos.bne.es/resource/XX822288","http://viaf.org/viaf/87610239"
"http://datos.bne.es/resource/XX822293","http://viaf.org/viaf/68335660"
"http://datos.bne.es/resource/XX822294","http://viaf.org/viaf/73847982"
"http://datos.bne.es/resource/XX822295","http://viaf.org/viaf/6939304"
"http://datos.bne.es/resource/XX822298","http://viaf.org/viaf/307164428"
"http://datos.bne.es/resource/XX822300","http://viaf.org/viaf/53114236"
"http://datos.bne.es/resource/XX822313","http://viaf.org/viaf/33336716"
"http://datos.bne.es/resource/XX822314","http://viaf.org/viaf/87610294"
"http://datos.bne.es/resource/XX822318","http://viaf.org/viaf/90705074"
"http://datos.bne.es/resource/XX822332","http://viaf.org/viaf/256806935"
"http://datos.bne.es/resource/XX822333","http://viaf.org/viaf/87610362"
"http://datos.bne.es/resource/XX822344","http://viaf.org/viaf/70262405"
"http://datos.bne.es/resource/XX822359","http://viaf.org/viaf/87610410"
"http://datos.bne.es/resource/XX822362","http://viaf.org/viaf/87610423"
"http://datos.bne.es/resource/XX822363","http://viaf.org/viaf/87610434"
"http://datos.bne.es/resource/XX822364","http://viaf.org/viaf/100250593"
"http://datos.bne.es/resource/XX822366","http://viaf.org/viaf/87610447"
"http://datos.bne.es/resource/XX822367","http://viaf.org/viaf/17474358"
"http://datos.bne.es/resource/XX822368","http://viaf.org/viaf/48386558"
"http://datos.bne.es/resource/XX822377","http://viaf.org/viaf/261914979"
"http://datos.bne.es/resource/XX822383","http://viaf.org/viaf/87610508"
"http://datos.bne.es/resource/XX822388","http://viaf.org/viaf/87610512"
"http://datos.bne.es/resource/XX822390","http://viaf.org/viaf/116518361"
"http://datos.bne.es/resource/XX822391","http://viaf.org/viaf/87610520"
"http://datos.bne.es/resource/XX822401","http://viaf.org/viaf/87610531"
"http://datos.bne.es/resource/XX822409","http://viaf.org/viaf/65279185"
"http://datos.bne.es/resource/XX822411","http://viaf.org/viaf/88874605"
"http://datos.bne.es/resource/XX822413","http://viaf.org/viaf/87610565"
"http://datos.bne.es/resource/XX822415","http://viaf.org/viaf/98351563"
"http://datos.bne.es/resource/XX822430","http://viaf.org/viaf/87610622"
"http://datos.bne.es/resource/XX822435","http://viaf.org/viaf/87610646"
"http://datos.bne.es/resource/XX822436","http://viaf.org/viaf/87610651"
"http://datos.bne.es/resource/XX822449","http://viaf.org/viaf/45972466"
"http://datos.bne.es/resource/XX822453","http://viaf.org/viaf/87610698"
"http://datos.bne.es/resource/XX822457","http://viaf.org/viaf/7528133"
"http://datos.bne.es/resource/XX822458","http://viaf.org/viaf/87610701"
"http://datos.bne.es/resource/XX822465","http://viaf.org/viaf/64221622"
"http://datos.bne.es/resource/XX822470","http://viaf.org/viaf/87610740"
"http://datos.bne.es/resource/XX822473","http://viaf.org/viaf/87610772"
"http://datos.bne.es/resource/XX822476","http://viaf.org/viaf/87610793"
"http://datos.bne.es/resource/XX822478","http://viaf.org/viaf/87610803"
"http://datos.bne.es/resource/XX822498","http://viaf.org/viaf/7732438"
"http://datos.bne.es/resource/XX822503","http://viaf.org/viaf/87610888"
"http://datos.bne.es/resource/XX822505","http://viaf.org/viaf/87610890"
"http://datos.bne.es/resource/XX822507","http://viaf.org/viaf/87610916"
"http://datos.bne.es/resource/XX822511","http://viaf.org/viaf/80629750"
"http://datos.bne.es/resource/XX822517","http://viaf.org/viaf/87610937"
"http://datos.bne.es/resource/XX822524","http://viaf.org/viaf/87610959"
"http://datos.bne.es/resource/XX822527","http://viaf.org/viaf/87610971"
"http://datos.bne.es/resource/XX822535","http://viaf.org/viaf/64019893"
"http://datos.bne.es/resource/XX822540","http://viaf.org/viaf/12341457"
"http://datos.bne.es/resource/XX822541","http://viaf.org/viaf/87611012"
"http://datos.bne.es/resource/XX822547","http://viaf.org/viaf/256994464"
"http://datos.bne.es/resource/XX822548","http://viaf.org/viaf/165661703"
"http://datos.bne.es/resource/XX822549","http://viaf.org/viaf/87611054"
"http://datos.bne.es/resource/XX822552","http://viaf.org/viaf/22045061"
"http://datos.bne.es/resource/XX822556","http://viaf.org/viaf/87611083"
"http://datos.bne.es/resource/XX822561","http://viaf.org/viaf/87611096"
"http://datos.bne.es/resource/XX822568","http://viaf.org/viaf/65715618"
"http://datos.bne.es/resource/XX822572","http://viaf.org/viaf/87611110"
"http://datos.bne.es/resource/XX822579","http://viaf.org/viaf/58994361"
"http://datos.bne.es/resource/XX822580","http://viaf.org/viaf/87611134"
"http://datos.bne.es/resource/XX822581","http://viaf.org/viaf/87611147"
"http://datos.bne.es/resource/XX822585","http://viaf.org/viaf/48601975"
"http://datos.bne.es/resource/XX822587","http://viaf.org/viaf/87611152"
"http://datos.bne.es/resource/XX822588","http://viaf.org/viaf/87611168"
"http://datos.bne.es/resource/XX822589","http://viaf.org/viaf/307168806"
"http://datos.bne.es/resource/XX822592","http://viaf.org/viaf/87611175"
"http://datos.bne.es/resource/XX822595","http://viaf.org/viaf/29780696"
"http://datos.bne.es/resource/XX822596","http://viaf.org/viaf/307164430"
"http://datos.bne.es/resource/XX822597","http://viaf.org/viaf/50682811"
"http://datos.bne.es/resource/XX822600","http://viaf.org/viaf/87611201"
"http://datos.bne.es/resource/XX822601","http://viaf.org/viaf/87611217"
"http://datos.bne.es/resource/XX822603","http://viaf.org/viaf/31178001"
"http://datos.bne.es/resource/XX822604","http://viaf.org/viaf/87611229"
"http://datos.bne.es/resource/XX822605","http://viaf.org/viaf/87611238"
"http://datos.bne.es/resource/XX822606","http://viaf.org/viaf/87611240"
"http://datos.bne.es/resource/XX822608","http://viaf.org/viaf/12475643"
"http://datos.bne.es/resource/XX822609","http://viaf.org/viaf/15321730"
"http://datos.bne.es/resource/XX822614","http://viaf.org/viaf/87611255"
"http://datos.bne.es/resource/XX822619","http://viaf.org/viaf/87611272"
"http://datos.bne.es/resource/XX822624","http://viaf.org/viaf/32008821"
"http://datos.bne.es/resource/XX822634","http://viaf.org/viaf/75185951"
"http://datos.bne.es/resource/XX822635","http://viaf.org/viaf/87611326"
"http://datos.bne.es/resource/XX822636","http://viaf.org/viaf/44484578"
"http://datos.bne.es/resource/XX822637","http://viaf.org/viaf/87611335"
"http://datos.bne.es/resource/XX822651","http://viaf.org/viaf/87611390"
"http://datos.bne.es/resource/XX822652","http://viaf.org/viaf/87611405"
"http://datos.bne.es/resource/XX822670","http://viaf.org/viaf/90705100"
"http://datos.bne.es/resource/XX822671","http://viaf.org/viaf/87611446"
"http://datos.bne.es/resource/XX822676","http://viaf.org/viaf/87611467"
"http://datos.bne.es/resource/XX822679","http://viaf.org/viaf/87611479"
"http://datos.bne.es/resource/XX822683","http://viaf.org/viaf/76623162"
"http://datos.bne.es/resource/XX822688","http://viaf.org/viaf/109230203"
"http://datos.bne.es/resource/XX822689","http://viaf.org/viaf/87611511"
"http://datos.bne.es/resource/XX822690","http://viaf.org/viaf/10207017"
"http://datos.bne.es/resource/XX822692","http://viaf.org/viaf/87611524"
"http://datos.bne.es/resource/XX822701","http://viaf.org/viaf/87611530"
"http://datos.bne.es/resource/XX822702","http://viaf.org/viaf/87611548"
"http://datos.bne.es/resource/XX822703","http://viaf.org/viaf/69979600"
"http://datos.bne.es/resource/XX822713","http://viaf.org/viaf/87611582"
"http://datos.bne.es/resource/XX822718","http://viaf.org/viaf/29724539"
"http://datos.bne.es/resource/XX822724","http://viaf.org/viaf/87611613"
"http://datos.bne.es/resource/XX822734","http://viaf.org/viaf/87611684"
"http://datos.bne.es/resource/XX822738","http://viaf.org/viaf/45705143"
"http://datos.bne.es/resource/XX822743","http://viaf.org/viaf/35718988"
"http://datos.bne.es/resource/XX822746","http://viaf.org/viaf/87611728"
"http://datos.bne.es/resource/XX822747","http://viaf.org/viaf/87611737"
"http://datos.bne.es/resource/XX822752","http://viaf.org/viaf/87611759"
"http://datos.bne.es/resource/XX822755","http://viaf.org/viaf/102368676"
"http://datos.bne.es/resource/XX822769","http://viaf.org/viaf/31256119"
"http://datos.bne.es/resource/XX822773","http://viaf.org/viaf/76000502"
"http://datos.bne.es/resource/XX822781","http://viaf.org/viaf/307164432"
"http://datos.bne.es/resource/XX822788","http://viaf.org/viaf/87611825"
"http://datos.bne.es/resource/XX822795","http://viaf.org/viaf/95208435"
"http://datos.bne.es/resource/XX822797","http://viaf.org/viaf/87611841"
"http://datos.bne.es/resource/XX822801","http://viaf.org/viaf/87611873"
"http://datos.bne.es/resource/XX822802","http://viaf.org/viaf/87611887"
"http://datos.bne.es/resource/XX822810","http://viaf.org/viaf/87611927"
"http://datos.bne.es/resource/XX822815","http://viaf.org/viaf/87611943"
"http://datos.bne.es/resource/XX822819","http://viaf.org/viaf/2493965"
"http://datos.bne.es/resource/XX822823","http://viaf.org/viaf/87611970"
"http://datos.bne.es/resource/XX822824","http://viaf.org/viaf/50293328"
"http://datos.bne.es/resource/XX822826","http://viaf.org/viaf/87611991"
"http://datos.bne.es/resource/XX822832","http://viaf.org/viaf/24597525"
"http://datos.bne.es/resource/XX822836","http://viaf.org/viaf/39445921"
"http://datos.bne.es/resource/XX822837","http://viaf.org/viaf/75574684"
"http://datos.bne.es/resource/XX822840","http://viaf.org/viaf/87612040"
"http://datos.bne.es/resource/XX822841","http://viaf.org/viaf/305139095"
"http://datos.bne.es/resource/XX822861","http://viaf.org/viaf/87612103"
"http://datos.bne.es/resource/XX822870","http://viaf.org/viaf/1445700"
"http://datos.bne.es/resource/XX822876","http://viaf.org/viaf/68494806"
"http://datos.bne.es/resource/XX822877","http://viaf.org/viaf/54403676"
"http://datos.bne.es/resource/XX822888","http://viaf.org/viaf/87612190"
"http://datos.bne.es/resource/XX822893","http://viaf.org/viaf/87612208"
"http://datos.bne.es/resource/XX822899","http://viaf.org/viaf/87612231"
"http://datos.bne.es/resource/XX822904","http://viaf.org/viaf/87612249"
"http://datos.bne.es/resource/XX822911","http://viaf.org/viaf/87612254"
"http://datos.bne.es/resource/XX822913","http://viaf.org/viaf/87612265"
"http://datos.bne.es/resource/XX822936","http://viaf.org/viaf/25871262"
